5080	14810	1863	2197
5583	14836	1364	30506.525
6086	14855	116	12800.45
6589	14873	1636	18099.575
7092	14893	74	12015.8
7595	14929	1344	14616.75
768	14495	342	19023.25
8098	14953	2470	33640.125
8601	14965	2018	13973.1
9104	14976	2400	5961.825
9607	14986	1571	21370.9
10476	15009	662	6440.975
1057	14525	432	5882.975
10979	15024	3041	4239.825
11482	15042	3025	12519.625
11985	15059	2901	4590.475
12488	15076	2052	9513.975
12991	15093	3256	7291.8
13494	15112	3395	9580.95
13997	15143	2849	26639.6
14500	15167	3549	5294.3
15003	15191	1172	1298
15506	15207	1562	18548.425
1560	14589	633	3181.65
16009	15218	3777	14658.125
16512	15227	35	33124.425
17015	15240	3980	6516.55
17518	15260	904	8376.2
18021	15286	4225	1997
18524	15312	1297	2712.825
19027	15323	3489	13706.375
19530	15331	3406	12299.275
20033	15337	4086	7445.975
20536	15342	2699	20898.55
2063	14628	1077	12831.675
21039	15347	1311	19967.95
21542	15352	281	9659.3
22548	15366	3360	3181.65
22045	15359	4529	1890.325
23051	15375	1295	9272.85
23554	15388	681	8738.475
24057	15425	1106	4993
2566	14664	520	1398
266	14423	190	3845.65
3069	14694	201	5764.3
3572	14726	217	31928.275
36	14362	43	9627.95
4075	14753	1651	3651.65
4578	14786	557	8636.125
5081	14810	747	11742.95
5584	14836	1477	7304.975
6087	14855	608	5898.5
6590	14873	954	12117.275
7093	14893	1800	15238.45
7596	14929	67	15090.275
769	14495	304	19141.25
8099	14953	2471	17137.25
8602	14965	2625	19296.6
9105	14976	2624	18873.275
9608	14986	2681	6341.475
10477	15009	1079	8736.125
1058	14525	657	11338.2
10980	15024	2697	26768.35
11483	15042	2696	12365.45
11986	15059	67	29525.275
12489	15076	1368	5591.575
12992	15093	1284	24159.425
13495	15112	2300	7363.975
13998	15143	2482	2125.325
14501	15167	120	14002.125
15004	15191	2772	3297.975
15507	15207	3197	6998.3
1561	14589	840	1772.825
16010	15218	1689	13471.25
16513	15227	3724	6927.8
17016	15240	3201	11182.475
17519	15260	3012	15146.925
18022	15286	102	13048.95
18525	15313	768	16328.3
19028	15323	3832	13525.425
19531	15331	3299	29949.575
20034	15337	3991	18236.925
20537	15342	3829	1298
2064	14628	1078	14384.475
21040	15347	2398	18236.25
21543	15352	2108	9224.975
22046	15359	1683	19488.425
22549	15366	4103	5142.475
23052	15375	961	16275.975
23555	15388	4799	18256.35
24058	15425	2981	8460
2567	14664	1361	12447.95
267	14423	175	13295.25
3070	14695	831	7166.475
3573	14726	1004	20516.975
37	14363	46	5296.65
4076	14753	566	27412.375
4579	14786	874	4707.975
5082	14810	1565	4237.975
5585	14836	2030	5784.65
6088	14855	1018	4660.975
6591	14873	2143	9282.5
7094	14893	160	17917.575
7597	14929	2354	11122.3
770	14495	495	14998.125
8100	14953	1403	21912.325
8603	14965	2250	5855.325
9106	14976	74	5655.65
9609	14986	1905	3299.15
10478	15009	2775	17479.45
1059	14526	188	21138.25
10981	15024	2192	6680.8
11484	15042	101	11624.275
11987	15059	711	4809.95
12490	15076	2718	6025.65
12993	15093	28	3242.825
13496	15112	3404	14184.1
13999	15143	960	8688.625
14502	15167	827	16319.95
15005	15191	740	3354.375
15508	15207	2082	17836.5
1562	14589	13	27762.9
16011	15218	1451	17087.775
16514	15227	920	13121.1
17017	15240	416	3181.65
17520	15260	4132	4403.65
18023	15286	4241	17729.45
18526	15313	1680	4339.825
19029	15323	3892	15597.875
19532	15331	2946	16799.125
20035	15337	4396	7459.475
20538	15342	4449	39735.65
2065	14628	417	3944.65
21041	15347	297	16399.475
21544	15352	1506	2360.325
22047	15359	4199	11382.1
22550	15366	2172	7976.95
23053	15375	2502	14288.925
23556	15388	4024	16076.1
24059	15425	1227	5177.975
2568	14664	1365	11547.65
268	14423	197	24149.775
3071	14695	421	5507.65
3574	14726	1045	13857.95
38	14363	54	2126.5
4077	14753	433	12094.275
4580	14786	467	8502.3
5083	14810	1876	5049.65
5586	14837	460	1537.825
6089	14855	2051	5155.65
6592	14873	1539	3181.65
7095	14893	881	7750.3
7598	14929	272	5055.65
771	14495	507	11139.925
8101	14953	2484	4864.25
8604	14965	1046	2477.825
9107	14976	2439	5179.15
9610	14986	2001	8555.3
10479	15009	627	29031.975
1060	14526	596	3719.8
10982	15024	1944	13142.625
11485	15042	38	5588.975
11988	15059	3132	14462.95
12491	15076	1612	14514.9
12994	15093	1824	18791.775
13497	15112	3409	4942.975
14000	15143	2515	5278.65
14503	15167	3589	9344.775
15006	15191	2007	5602.15
15509	15207	3706	5844.325
1563	14589	669	24964.975
16012	15218	1992	1797
16515	15227	273	4353
17018	15240	2710	3275.65
17521	15260	1634	2597
18024	15286	3311	12976.95
18527	15313	4315	5919.65
19030	15323	1198	3096
19533	15331	3648	15950.625
20036	15337	1165	9420.975
20539	15342	4172	19056.025
2066	14628	1082	8867.475
21042	15347	2562	3980.65
21545	15352	2745	12504.775
22048	15359	1766	1185.325
22551	15366	2419	9355.65
23054	15375	4330	7368.3
23557	15388	2137	6691.625
24060	15425	1292	8715.8
2569	14664	406	2125.325
269	14423	38	6235.475
3072	14695	357	11681.3
3575	14726	1093	38856.325
39	14364	7	5847.975
4078	14753	1675	22369.9
4581	14786	460	6389.65
5084	14810	891	3415.475
5587	14837	1085	1997
6090	14855	1601	16784.625
6593	14873	430	40688.575
7096	14893	1849	1890.325
7599	14929	464	4212.125
772	14495	93	9292.825
8102	14953	1735	6803
8605	14965	1962	2571.825
9108	14976	2470	13302.175
9611	14986	58	20176.6
10480	15009	130	14404.325
1061	14526	447	2711.65
10983	15025	2256	14726.15
11486	15042	2653	12584.125
11989	15059	1716	1997
12492	15076	3174	16298.425
12995	15093	1025	6100.475
13498	15112	2197	1298
14001	15143	1525	12323.95
14504	15167	2513	14313.475
15007	15191	2994	1997
15510	15207	3134	30237.625
1564	14589	859	11814.625
16013	15218	596	6518.65
16516	15227	3959	6211.975
17019	15240	3999	8994.625
17522	15260	3703	9289.3
18025	15286	980	5988.975
18528	15313	1909	5530.475
19031	15323	989	19846.925
19534	15331	51	8195.625
20037	15337	2717	24877.775
20540	15342	4456	15333.75
2067	14628	854	30327
21043	15347	3703	35393.1
21546	15352	2914	23194.5
22552	15366	279	8202.3
22049	15359	3070	19161.275
23055	15375	4767	4474.15
23558	15388	3776	5882.975
24061	15427	2814	26148.45
2570	14664	1371	6057.3
270	14424	174	7252.65
3073	14695	304	44006.1
3576	14726	719	2477.825
40	14364	14	14964
4079	14753	280	8451.65
4582	14786	1087	34063.25
5085	14810	1741	19160.6
5588	14837	1524	12463.8
6091	14855	1139	10188.05
6594	14873	945	5273.15
7097	14893	2274	12573.3
7600	14929	2389	13675.7
773	14495	535	31938.85
8103	14953	1253	14630.475
8606	14965	50	12183.575
9109	14976	2635	6415.25
9612	14986	82	13678.175
10481	15009	2816	31949.55
1062	14526	605	4591.65
10984	15025	1625	9697.275
11487	15042	1549	3650.475
11990	15059	312	2300.825
12493	15076	607	38194.55
12996	15093	834	5252
13499	15112	2908	1890.325
14002	15143	1261	8454.125
14505	15167	1068	23249.725
15008	15191	1360	4345.825
15511	15207	2418	2197
1565	14589	102	20004.375
16014	15218	1544	16801.075
16517	15227	3964	9836.6
17020	15240	4000	8819.625
17523	15260	4161	6444.325
18026	15286	1658	12831.875
18529	15313	219	3595
19032	15323	4463	6117.975
19535	15331	2962	18979.775
20038	15337	3325	18656.6
20541	15342	1674	3654
2068	14628	469	8175.65
21044	15347	3582	24004.075
21547	15352	2813	7353.15
22050	15359	1261	8451.65
22553	15366	2098	11875.8
23056	15375	731	3059.325
23559	15388	4118	5237.65
24062	15427	4980	20981.1
2571	14665	691	12399.775
271	14424	97	10895.775
3074	14695	946	12834.775
3577	14726	1023	5529.3
4080	14753	556	4063.325
41	14364	23	5528.125
4583	14786	1618	1398
5086	14811	222	2477.825
5589	14837	912	4867.65
6092	14855	1784	18197.225
6595	14873	155	8336.625
7098	14893	1860	11274.125
7601	14929	292	19212.425
774	14495	12	13485.6
8104	14953	2499	19569.8
8607	14966	1872	22008.925
9110	14976	1638	7980.475
9613	14986	38	8196.3
10482	15009	579	13268.1
1063	14526	488	2360.325
10985	15025	2052	10188.3
11488	15042	949	8025.25
11991	15059	1650	3868.65
12494	15076	690	14091.775
12997	15093	463	1890.325
13500	15112	2208	21959.825
14003	15143	1849	10679.325
14506	15167	3611	21240.475
15009	15191	1321	7087.475
15512	15207	332	9013.8
1566	14589	62	3654
16015	15218	3715	6572.95
16518	15227	3973	24989.9
17021	15240	4020	3886.65
17524	15260	4162	1797
18027	15286	2108	12674.725
18530	15313	1367	51412.125
19033	15323	3602	9583.3
19536	15331	2074	2197
20039	15337	1206	14658.95
20542	15342	3320	3524.5
2069	14628	299	6234.3
21045	15347	3193	10680.625
21548	15352	1992	17537.75
22051	15359	3790	30466.95
22554	15366	1238	9273.1
23057	15375	2000	17406.2
23560	15388	3881	35474.425
24063	15427	4984	10802.95
2572	14665	1254	7088.65
272	14424	191	6469.3
3075	14695	1423	7988.825
3578	14726	410	6175.8
4081	14753	922	2711.65
42	14364	67	14535.8
4584	14786	422	16887.1
5087	14811	860	7431.15
5590	14837	1609	22414.3
6093	14855	493	3940.825
6596	14873	1078	46725.35
7099	14893	502	12433.6
7602	14929	245	5649.15
775	14495	567	14153.925
8105	14953	308	6107.65
8608	14966	2481	15796.7
9111	14976	21	11824.7
9614	14986	864	3153.325
10483	15009	2231	11549.875
1064	14526	615	12599.775
10986	15025	845	16571.45
11489	15042	3043	5448.65
11992	15059	659	13715.275
12495	15076	1324	2360.325
12998	15093	362	6769.975
13501	15113	2757	16005.775
14004	15143	1989	6099.3
14507	15167	1755	7161.125
15010	15192	2831	2711.65
15513	15207	216	5739.625
1567	14589	240	11097.625
16016	15218	1658	4592.825
16519	15227	1206	1772.825
17022	15240	4021	16929.325
17525	15260	1463	8684.3
18028	15286	2501	3770.325
18531	15313	2563	9718.05
19034	15323	235	5617.675
19537	15331	2780	6331.95
20040	15337	4213	9266.3
20543	15342	2556	2496
2070	14628	1154	3395
21046	15347	1247	3195
21549	15352	4607	4287.325
22052	15359	2492	14890.775
22555	15366	337	3651.65
23058	15375	278	32766.05
23561	15388	1032	12835.45
24064	15428	734	17118.575
2573	14665	307	25696.075
273	14424	200	3240.825
3076	14695	967	20572.75
3579	14726	524	10844.475
4082	14753	253	3181.65
43	14364	72	27581.825
4585	14786	381	12212.95
5088	14811	512	5518.475
5591	14837	1132	7516.475
6094	14855	1615	8120.175
6597	14873	160	14116.45
7100	14894	206	2126.5
7603	14929	242	22794.375
776	14495	571	2583.325
8106	14953	18	17940.575
8609	14966	1729	10606.975
9112	14976	1867	5578.65
9615	14986	2446	7733.475
10484	15009	1686	31026.55
1065	14527	469	3651.65
10987	15025	1762	15383.275
11490	15042	2372	7151.975
11993	15059	2252	18168.65
12496	15076	1803	5398.625
12999	15093	3303	4474.15
13502	15113	976	19755.95
14005	15144	344	2126.5
14508	15167	1761	10762.625
15011	15192	3598	34279.875
15514	15207	2108	12076.275
1568	14589	926	3066.5
16017	15218	2729	25337.7
16520	15227	1315	7820.8
17023	15240	268	14121.95
17526	15260	3434	4453
18029	15287	2477	12749.925
18532	15313	2106	14427.575
19035	15323	915	3072.125
19538	15331	1036	20561.075
20041	15337	2855	4707.975
20544	15342	316	3595
2071	14628	1165	7222.725
21047	15347	3913	4068.65
21550	15352	2912	7644.3
22053	15359	1292	20430.9
22556	15366	3663	11485.625
23059	15375	4784	12889.45
23562	15388	4831	16481.475
2574	14665	1267	12241.3
274	14424	177	17149.125
3077	14695	660	8538.975
3580	14726	1612	8924.125
4083	14753	1064	2476.65
44	14364	77	3370.825
4586	14786	1642	3395
5089	14811	1754	36648
5592	14837	1985	22720.85
6095	14855	618	15384.275
6598	14873	1078	6022.3
7101	14894	1749	5948.65
7604	14929	393	18864.925
777	14496	437	12189.95
8107	14953	1360	6850.65
8610	14966	515	8806.625
9113	14976	2646	1597
9616	14986	1531	11031.95
10485	15009	1414	16609.3
1066	14527	601	17576.575
10988	15025	2935	13620.6
11491	15042	2577	9463.45
11994	15059	69	8105.95
12497	15076	3192	17789.25
13000	15093	2131	7135.15
13503	15113	34	8334.65
14006	15144	967	9775.325
14509	15167	3629	13761.1
15012	15192	2330	1832.75
15515	15207	1	16313.575
1569	14589	41	17617.95
16018	15218	1873	6998.3
16521	15227	3501	18956.025
17024	15240	3442	10038.275
17527	15260	1289	19376.925
18030	15287	4205	11994.4
18533	15313	3015	15740.3
19036	15323	4024	5847.975
19539	15331	3394	10575
20042	15337	4066	25971.275
20545	15342	557	8217.95
2072	14628	1177	19668.45
21048	15347	3214	13913.425
21551	15352	1384	11847.275
22054	15359	3597	7492.475
22557	15366	167	4354.3
23060	15375	2143	29635.925
23563	15388	2584	11343.45
2575	14665	1289	7635.15
275	14424	273	31244.425
3078	14695	319	16907.275
3581	14726	1416	17731.925
4084	14753	873	40023.775
45	14365	9	7273.125
4587	14786	1111	3299.15
5090	14811	1417	15894.1
5593	14837	1599	4356.65
6096	14855	389	23864.45
6599	14873	709	31270.275
7102	14894	1476	13511.325
7605	14929	1188	23334.325
778	14496	122	21763.225
8108	14953	2327	22332.25
8611	14966	2521	6506.65
9114	14976	2156	6001.65
9617	14986	2723	20073.575
10486	15009	680	19456.7
1067	14527	291	2824.325
10989	15025	800	18007.675
11492	15042	2335	6878.45
11995	15059	368	19320.4
12498	15076	2	23020.6
13001	15093	2277	16031.95
13504	15113	1567	14673.4
14007	15144	3456	28365.425
14510	15167	986	10052.125
15013	15192	1453	25465.775
15516	15207	3782	1984.325
1570	14590	807	18743.6
16019	15218	2654	11249.45
16522	15227	884	10907.65
17025	15240	2581	10708.95
17528	15260	4181	4121.65
18031	15287	3367	4355.475
18534	15313	1125	15886.925
19037	15323	882	37776.25
19540	15331	3650	21956.05
20043	15337	1716	17850.6
20546	15342	4464	5171.975
2073	14628	754	8092.475
21049	15347	1472	2197
21552	15352	2147	2242.825
22055	15359	1615	11298.8
22558	15366	573	16203.925
23061	15375	4803	49117.35
23564	15388	2866	16672.075
2576	14665	884	18881.075
276	14425	229	8245.65
3079	14695	1367	5155.65
3582	14727	609	21828.9
4085	14753	538	7841.95
4588	14786	912	9649.65
46	14365	12	10099.125
5091	14811	1018	5155.65
5594	14837	1250	1298
6097	14855	876	2197
6600	14873	305	12992.775
7103	14894	1467	4333.15
7606	14929	1223	10271.975
779	14496	42	10916.925
8109	14953	2525	18877.75
8612	14966	2458	18412.25
9115	14976	909	15132.45
9618	14986	2745	10102.15
10487	15009	123	5147.3
1068	14527	607	3597
10990	15025	410	6364.475
11493	15042	377	1185.325
11996	15059	1071	10052.125
12499	15076	3196	27123.2
13002	15093	3310	5882.975
13505	15113	624	10315.325
14008	15144	3063	29691.075
14511	15167	2299	2197
15014	15192	1475	17144.425
15517	15207	1672	13949.475
1571	14590	822	12224.575
16020	15218	1178	2242.825
16523	15227	3990	4193.325
17026	15240	3629	20521.125
17529	15260	4196	13092.775
18032	15287	1888	15698.925
18535	15313	989	4591.65
19038	15323	1132	17065.7
19541	15331	420	10592.625
20044	15337	4106	24865.35
20547	15342	3301	7926.3
2074	14628	260	16324.15
21050	15347	2916	22295.575
21553	15352	3300	12566.625
277	14425	238	1997
22056	15359	603	16548.775
22559	15366	28	7568.975
23062	15375	3382	6746.05
23565	15388	3857	9154.3
2577	14665	709	9923.8
3080	14695	433	3743.3
3583	14727	1525	22018.075
4086	14754	284	13463.95
4589	14786	526	12206.95
47	14365	52	19912.425
5092	14811	200	9396.475
5595	14837	1437	27070.575
6098	14855	164	1537.825
6601	14873	75	10429.3
7104	14894	476	14862.45
7607	14929	1873	13715.775
780	14496	334	8358.45
8110	14953	1919	31128.1
8613	14966	2532	12908.55
9116	14976	803	29859.225
9619	14986	440	13786.95
10488	15009	1974	25973
1069	14527	214	10605.55
10991	15025	2939	18083.925
11494	15042	1736	10318.6
11997	15059	768	7035.65
12500	15076	2012	25194.225
13003	15093	177	1890.325
13506	15113	2855	16994.1
14009	15144	3463	7750.3
14512	15167	2144	4344.65
15015	15192	1312	4886.325
15518	15207	3787	19162.575
1572	14590	829	2271.825
16021	15218	3065	19638.45
16524	15227	2764	1537.825
17027	15240	4047	6997.3
17530	15261	2557	10490.65
18033	15287	3382	11329.1
18536	15313	3910	2697
19039	15323	2915	15019.775
19542	15331	3544	2477.825
20045	15337	3922	2197
20548	15342	344	5530.475
2075	14629	1028	16903.55
21051	15347	1536	34012.6
21554	15352	3744	25473.875
22057	15359	2872	39038.875
22560	15366	4610	17463.775
23063	15375	4817	13810.95
23566	15388	3405	11151.8
2578	14665	1307	4591.65
278	14425	244	12561.925
3081	14695	1464	6157.3
3584	14727	27	10443.275
4087	14754	936	14588.55
4590	14787	1629	2241.65
48	14365	76	25731.45
5093	14811	356	3654
5596	14837	422	4823.125
6099	14855	1099	13468.9
6602	14873	814	17567.425
7105	14894	456	14057.7
7608	14929	2416	16195.95
781	14496	84	14193.5
8111	14953	385	17961.975
8614	14966	732	5647.975
9117	14976	1876	16769.6
9620	14986	2746	3886.65
10489	15009	66	9188.125
1070	14527	622	6513.825
10992	15025	1139	1298
11495	15042	3070	12470.95
11998	15059	544	12097.8
12501	15076	304	23702.1
13004	15093	812	7162.8
13507	15113	1318	3880.65
14010	15144	1814	14323.8
14513	15167	1390	14076.25
15016	15192	1269	11268.125
15519	15207	2417	22208.925
1573	14590	835	15275
16022	15218	3842	38157.625
16525	15227	4011	8678.3
17028	15240	2028	7045.3
17531	15261	3419	3294.325
18034	15287	1133	12388.95
18537	15313	421	10174.325
19040	15323	3591	10285.95
19543	15331	4110	10146.125
20046	15337	708	16634.1
20549	15342	4471	3181.65
2076	14629	1035	13964.75
21052	15347	2676	5519.65
21555	15352	683	7984.125
22058	15359	1618	12322.3
22561	15366	4246	30774.425
23064	15375	834	11150.625
23567	15388	4847	5765.475
2579	14665	926	6101.65
279	14425	261	11786.875
3082	14695	1482	12858.95
3585	14727	1482	38585.575
4088	14754	581	14353.5
4591	14787	26	7491.8
49	14366	18	8572.8
5094	14811	1454	2594.15
5597	14837	1905	6859.4
6100	14855	181	10437.275
6603	14873	70	18509.775
7106	14894	326	19478.9
7609	14929	295	20285.2
782	14496	65	30655.75
8112	14953	2549	26320.425
8615	14966	121	4993.325
9118	14976	2650	16098.425
9621	14986	1907	10073.275
10490	15009	2279	5412.975
1071	14527	280	3758.325
10993	15025	2956	5886.5
11496	15042	2025	17825.925
11999	15059	2471	16346.125
12502	15076	850	4993
13005	15093	1610	22220.975
13508	15113	145	7597.3
14011	15144	1456	15265.6
14514	15167	590	17939.65
15017	15192	1793	13282.075
15520	15207	3440	24217.925
1574	14590	283	14905.925
16023	15218	1112	8259.075
16526	15227	2208	2068.925
17029	15240	62	7962.475
17532	15261	298	18596.6
18035	15287	1459	2470.65
18538	15313	1465	20556.625
19041	15323	2819	10474.95
19544	15331	1670	16813.875
20047	15337	250	23148.925
20550	15342	2088	16644.925
2077	14629	1037	3651.65
21053	15347	49	11128.3
21556	15352	4644	3181.65
22059	15359	331	11236.275
22562	15366	335	6093.3
23065	15375	3712	23538.1
23568	15388	2217	16912.275
2580	14665	942	6233.325
280	14426	183	9952.125
3083	14695	1483	15540.55
3586	14727	1551	10159.975
4089	14754	560	13926.1
4592	14787	1211	10179.95
50	14367	21	34842.025
5095	14811	862	26840.525
5598	14837	2039	3059.325
6101	14855	1411	3488.325
6604	14873	2224	7113.325
7107	14894	2242	17176.45
7610	14929	1727	11604.3
783	14496	515	6810.3
8113	14953	414	21995.125
8616	14966	1209	7430.825
9119	14976	612	7317.65
9622	14986	652	15600.225
10491	15009	958	8195.625
1072	14527	8	3395
10994	15025	2002	1302.825
11497	15042	3087	14073.775
12000	15059	2252	1997
12503	15076	2456	5294.3
13006	15093	218	21866.375
13509	15113	3190	16687.35
14012	15144	1875	2197
14515	15167	3645	7178.075
15018	15192	302	15267.95
15521	15207	125	12863.3
1575	14590	900	4121.65
16024	15218	3846	8918.25
16527	15227	1037	19996.325
17030	15240	4090	6810.3
17533	15261	2420	20714.75
18036	15287	4220	5838.325
18539	15313	1427	1537.825
19042	15323	3054	18266.3
19545	15331	3028	20108.275
20048	15337	2852	11589.95
20551	15342	797	10386.625
2078	14629	1043	24515.275
21054	15347	2268	13675.825
21557	15352	1856	12250.3
22060	15359	1999	10476.3
22563	15366	2934	5194
23066	15375	345	13667.425
23569	15388	4851	20112.6
2581	14665	712	7456.8
281	14426	199	35112.525
3084	14695	1021	26869.9
3587	14727	1101	14101.6
4090	14754	1634	10569.125
4593	14787	500	4356.65
5096	14811	748	11021.625
51	14367	37	22546.275
5599	14838	876	11388.1
6102	14855	1131	15272.275
6605	14873	2225	1537.825
7108	14894	1091	1537.825
7611	14930	1199	8692.525
784	14496	253	6210.8
8114	14953	2	2896
8617	14966	2373	5415.325
9120	14976	277	6896.075
9623	14986	427	28918.975
10492	15009	630	20447.1
1073	14527	650	13321.775
10995	15025	1492	21257.075
11498	15042	2627	11775.85
12001	15059	2304	2197
12504	15076	123	22862.9
13007	15093	1534	16742.575
13510	15113	1017	11596.075
14013	15144	1553	1298
14516	15167	2587	10546.8
15019	15192	168	13273.975
15522	15207	2561	8870.075
1576	14590	104	5817.05
16025	15218	3850	11102.45
16528	15227	3583	6105.3
17031	15240	2408	11120.875
17534	15261	1708	17762.6
18037	15287	1488	7351.975
18540	15313	3958	9489.3
19043	15323	2589	23513.1
19546	15331	3753	42856.45
20049	15337	3323	2595.325
20552	15342	2284	5823.05
2079	14629	3	6998.3
21055	15347	1142	5647.475
21558	15352	3179	5970.975
22061	15359	125	11784.95
22564	15366	3530	12726.625
23067	15375	1216	8046.4
23570	15388	4449	12998.775
2582	14665	1321	27884.6
282	14426	70	17580.65
3085	14695	1356	20120.275
3588	14727	1266	12086.6
4091	14754	1657	38858.425
4594	14787	1784	4942.975
5097	14811	1320	1889.15
52	14367	70	14272.95
5600	14838	1353	18638.775
6103	14855	575	15894.6
6606	14873	8	13973.1
7109	14894	41	32841.25
7612	14930	2340	6669.975
785	14496	536	3510.65
8115	14953	451	5173.15
8618	14966	1928	21133.55
9121	14976	1086	12298.6
9624	14986	2788	14567.8
10493	15009	502	21915.85
1074	14527	597	16554.575
10996	15025	881	8868.65
11499	15042	2265	5084.65
12002	15059	476	6956.8
12505	15076	2354	9364.625
13008	15093	3018	24199.125
13511	15113	1858	4738.15
14014	15144	3495	14966.975
14517	15167	3301	10335.175
15020	15192	2173	13721.275
15523	15207	401	11099.05
1577	14591	809	16784.75
16026	15218	1941	2947.825
16529	15227	357	13857.35
17032	15240	386	19723.75
17535	15261	815	25477.275
18038	15287	1312	4295
18541	15313	4363	10755.95
19044	15324	4335	2126.5
19547	15331	575	11026.625
20050	15337	1323	2360.325
20553	15342	3237	17496.925
2080	14629	703	1797
21056	15347	203	8101.625
21559	15352	754	6893.475
22062	15359	240	11013.275
22565	15366	4623	5684.825
23068	15375	4838	20575.925
23571	15388	4861	3758.325
2583	14665	637	16508.225
283	14426	210	10173.575
3086	14696	306	4088.625
3589	14727	1563	20265.225
4092	14754	504	15571.1
4595	14787	196	25371.65
5098	14811	515	25360.95
53	14369	80	10907.275
5601	14838	1920	8173.3
6104	14855	1351	14325.6
6607	14874	32	20477.275
7110	14894	369	16532.125
7613	14930	2357	10216.625
786	14496	154	1536.65
8116	14953	1289	18205.45
8619	14966	364	15616.925
9122	14976	2014	10124.3
9625	14986	2292	11512.65
10494	15009	1216	4472.975
1075	14527	665	12683.625
10997	15025	2965	5460.15
11500	15042	3096	16794.6
12003	15059	2408	21211.1
12506	15076	1625	15803.75
13009	15094	1058	17186.35
13512	15113	720	5411.8
14015	15144	3500	7941.825
14518	15168	1189	9162.8
15021	15192	3750	15393.55
15524	15207	1781	4614.65
1578	14591	870	1997
16027	15218	818	9582.125
16530	15227	178	26753.275
17033	15241	1736	11945.125
17536	15261	4133	19488.425
18039	15287	2391	14202.1
18542	15313	1269	2477.825
19045	15324	1423	12335.825
19548	15331	3483	2946.65
20051	15337	4426	7920.675
20554	15342	3708	2477.825
2081	14629	1102	16118.95
21057	15347	2246	13246.95
21560	15352	441	5979.325
22063	15359	3802	2126.5
22566	15366	4081	8225
23069	15375	4842	3924.5
23572	15388	4871	18345.275
2584	14665	413	8799.45
284	14427	187	6352.975
3087	14696	572	19466.225
3590	14727	385	4121.65
4093	14754	886	14176.45
4596	14787	1520	14829.3
5099	14811	1133	11966.125
54	14370	51	1098
5602	14838	1927	34598.25
6105	14855	1303	16920.8
6608	14874	1529	7396.625
7111	14894	594	1298
7614	14930	1082	8665.625
787	14496	549	3795
8117	14954	1099	9109.65
8620	14966	723	13851.825
9123	14976	130	20837.525
9626	14986	314	5685.325
10495	15009	2929	6658.475
1076	14527	671	10981.425
10998	15025	2967	20704.25
11501	15042	2863	1298
12004	15059	1040	2197
12507	15076	801	16531.5
13010	15094	1540	12399.275
13513	15113	1816	6693.975
14016	15144	3513	31529.2
14519	15168	1499	2006.65
15022	15192	3762	19986.625
15525	15207	3801	10684.95
1579	14591	873	5484.65
16028	15218	3865	7112.15
16531	15227	1249	12610.275
17034	15241	3117	26110.175
17537	15261	1780	13983.75
18040	15287	3751	2830.325
18543	15313	1132	1771.65
19046	15324	969	2336.825
19549	15331	36	16362.125
20052	15337	966	8750.4
20555	15342	1608	33655.525
2082	14629	883	7281.475
21058	15347	1058	8217.95
21561	15352	2095	21534.1
22064	15359	1386	4121.65
22567	15366	2597	6340.3
23070	15376	1833	16256.25
23573	15388	4875	17458.95
2585	14665	600	13501.925
285	14427	224	13162.775
3088	14696	317	16511.775
3591	14727	976	8399.95
4094	14754	466	14820.275
4597	14787	1417	7151.975
5100	14811	199	1298
55	14371	28	8516.65
5603	14838	492	9852.125
6106	14855	610	14488.8
6609	14874	723	13117.825
7112	14894	2273	20736.4
7615	14930	2116	15493.8
788	14496	347	26251.35
8118	14954	247	19159.3
8621	14966	180	12560.75
9124	14976	283	2360.325
9627	14987	1795	2126.5
10496	15009	483	11890.5
1077	14527	134	6811.475
10999	15025	2972	6175.8
11502	15042	1769	17450.6
12005	15059	1851	5683.475
12508	15076	2162	11590.625
13011	15094	1801	12370.475
13514	15113	3351	2360.325
14017	15144	2177	10429.45
14520	15168	134	4121.65
15023	15192	842	4591.65
15526	15207	884	30340.85
1580	14591	874	23690.225
16029	15218	2556	4121.65
16532	15228	2380	3654
17035	15241	3961	1398
17538	15261	2092	8643.3
18041	15287	1443	30028.425
18544	15313	4379	17704.65
19047	15324	365	16779.925
19550	15331	2482	6469.3
20053	15337	145	3651.65
20556	15342	1573	21844.425
2083	14629	1131	12983.75
21059	15347	3356	4707.975
21562	15352	3985	6224.65
22065	15359	3476	33493.375
22568	15366	1094	4192.15
23071	15376	4582	5349.65
23574	15388	3945	23349.35
2586	14665	961	8173.3
286	14427	251	10230.975
3089	14696	1409	14822.95
3592	14727	1567	5155.65
4095	14754	1688	11102.575
4598	14787	535	3417.825
5101	14811	99	13833.275
56	14371	53	2068.925
5604	14838	1694	5066.975
6107	14855	230	12731
6610	14874	1142	13105.95
7113	14894	2288	11641.65
7616	14930	1963	2476.65
789	14496	582	10849.95
8119	14954	1079	23741.3
8622	14966	14	4591.65
9125	14976	1804	11029.975
9628	14987	669	5765.175
10497	15009	1925	10525.475
1078	14528	81	10684.275
11000	15025	1236	9161.975
11503	15042	91	6051
12006	15059	765	1890.325
12509	15076	193	12042.45
13012	15094	467	30316.6
13515	15113	71	18416.95
14018	15144	3526	10545.625
14521	15168	3542	16555.75
15024	15192	24	25836.95
15527	15207	1314	42232.775
1581	14591	915	2197
16030	15218	363	10796.95
16533	15228	3367	9187.625
17036	15241	2976	5321.5
